1	870760	870910
1	871120	871270
1	871280	871430
1	928160	928310
1	928560	928710
1	928800	928950
1	1041940	1042090
1	1130260	1130410
1	1283140	1283290
1	1283400	1283550
1	1283620	1283770
1	1310260	1310410
1	1310580	1310730
1	1310740	1310890
1	1337380	1337530
1	1337540	1337690
1	1337720	1337870
1	1337900	1338050
1	1365160	1365310
1	1365480	1365630
1	1365720	1365870
1	1789960	1790110
1	1790180	1790330
1	1790440	1790590
1	1806060	1806210
1	1806720	1806870
1	1809200	1809350
1	1809440	1809590
1	1809700	1809850
1	1814580	1814730
1	1814740	1814890
1	1814980	1815130
1	1815180	1815330
1	1838680	1838830
1	1838980	1839130
1	2066640	2066790
1	2066800	2066950
1	2066980	2067130
1	2067140	2067290
1	2110840	2110990
1	2111020	2111170
1	2111220	2111370
1	2111400	2111550
1	2143980	2144130
1	2144240	2144390
1	2144540	2144690
1	2177620	2177770
1	2177900	2178050
1	2178060	2178210
1	2178220	2178370
1	2242840	2242990
1	2243020	2243170
1	2243280	2243430
1	2243465	2243615
1	2361360	2361510
1	2361580	2361730
1	2361845	2361995
1	2473120	2473270
1	2473340	2473490
1	2479320	2479470
1	2479520	2479670
1	2479880	2480030
1	2568120	2568270
1	2568280	2568430
1	2568440	2568590
1	2578180	2578330
1	2578380	2578530
1	2578560	2578710
1	2744760	2744910
1	2857765	2857915
1	2923860	2924010
1	2925420	2925570
1	2925605	2925755
1	3087140	3087290
1	3087420	3087570
1	3087720	3087870
1	3115200	3115350
1	3115360	3115510
1	3115540	3115690
1	3115860	3116010
1	3229720	3229870
1	3230020	3230170
1	3230280	3230430
1	3236400	3236550
1	3236620	3236770
1	3236860	3237010
1	3238400	3238550
1	3238660	3238810
1	3238840	3238990
1	3309300	3309450
1	3309480	3309630
1	3309640	3309790
1	3309800	3309950
1	3309980	3310130
1	3310180	3310330
1	3320065	3320215
1	3320340	3320490
1	3320560	3320710
1	3336365	3336515
1	3336520	3336670
1	3492260	3492410
1	3492620	3492770
1	3521020	3521170
1	3521200	3521350
1	3606845	3606995
1	3607100	3607250
1	3607505	3607655
1	3628240	3628390
1	3628400	3628550
1	3628580	3628730
1	3628840	3628990
1	3633920	3634070
1	3634105	3634255
1	3634365	3634515
1	3773720	3773870
1	3773880	3774030
1	3774040	3774190
1	3774200	3774350
1	3814500	3814650
1	3814680	3814830
1	3814860	3815010
1	3815060	3815210
1	3816740	3816890
1	3816920	3817070
1	3817080	3817230
1	3817240	3817390
1	3817400	3817550
1	3996785	3996935
1	5611540	5611690
1	5611720	5611870
1	5611980	5612130
1	6040580	6040730
1	6040840	6040990
1	6264780	6264930
1	6265000	6265150
1	6265180	6265330
1	6265340	6265490
1	6331380	6331530
1	6331680	6331830
1	6331840	6331990
1	6336220	6336370
1	6336540	6336690
1	6336900	6337050
1	6425100	6425250
1	6425260	6425410
1	6444685	6444835
1	6580080	6580230
1	6580380	6580530
1	6580580	6580730
1	6614240	6614390
1	6614520	6614670
1	6614840	6614990
1	6662260	6662410
1	6662480	6662630
1	6662640	6662790
1	6662860	6663010
1	6663020	6663170
1	6663320	6663470
1	6663480	6663630
1	6663740	6663890
1	6780180	6780330
1	6855565	6855715
1	6855760	6855910
1	6855920	6856070
1	6856100	6856250
1	6856260	6856410
1	6860720	6860870
1	6860900	6861050
1	6861200	6861350
1	6861360	6861510
1	6882700	6882850
1	6882940	6883090
1	6883240	6883390
1	7020460	7020610
1	7020640	7020790
1	7020800	7020950
1	7021020	7021170
1	7177680	7177830
1	7177980	7178130
1	7267820	7267970
1	7268040	7268190
1	7268280	7268430
1	7317420	7317570
1	7317600	7317750
1	7359300	7359590
1	7359605	7359755
1	7359760	7359910
1	7373060	7373210
1	7373220	7373370
1	7373380	7373530
1	7394460	7394610
1	7394640	7394790
1	7394820	7394970
1	7395040	7395190
1	7439380	7439530
1	7439580	7439730
1	7439800	7439950
1	7439960	7440110
1	7459580	7459730
1	7461700	7461850
1	7461940	7462090
1	7462100	7462250
1	7462345	7462495
1	7598060	7598210
1	7598220	7598370
1	7599400	7599550
1	7599580	7599730
1	7599820	7599970
1	7600080	7600230
1	7704300	7704450
1	7704520	7704670
1	7704780	7704930
1	7704940	7705090
1	7812640	7812790
1	7812980	7813130
1	7874020	7874170
1	8000880	8001030
1	8001180	8001330
1	8001380	8001530
1	8021160	8021310
1	8021340	8021490
1	8021500	8021650
1	8021660	8021810
1	8021860	8022010
1	8022100	8022250
1	8064700	8064850
1	8064860	8065010
1	8065020	8065170
1	8065180	8065330
1	8065380	8065530
1	8066300	8066450
1	8066500	8066650
1	8066700	8066850
1	8066900	8067050
1	8074980	8075130
1	8075140	8075290
1	8075440	8075590
1	8077460	8077610
1	8077720	8077870
1	8077880	8078030
1	8084140	8084290
1	8084400	8084550
1	8084580	8084730
1	8084780	8084930
1	8100600	8100750
1	8100760	8100910
1	8154520	8154670
1	8154680	8154830
1	8154960	8155110
1	8155120	8155270
1	8157340	8157490
1	8157540	8157690
1	8157700	8157850
1	8158000	8158150
1	8214820	8214970
1	8215120	8215270
1	8456500	8456650
1	8456720	8456870
1	8456880	8457030
1	8457040	8457190
1	8457200	8457350
1	8468940	8469090
1	8469240	8469390
1	8469400	8469550
1	8469620	8469770
1	8472280	8472430
1	8472520	8472670
1	8472680	8472830
1	8472840	8472990
1	8484260	8484410
1	8484500	8484650
1	8484660	8484810
1	8484900	8485050
1	8485140	8485290
1	8499080	8499230
1	8499360	8499510
1	8499620	8499770
1	8509000	8509150
1	8509220	8509370
1	8509420	8509570
1	8523220	8523370
1	8523480	8523630
1	8523740	8523890
1	8585620	8585770
1	8585780	8585930
1	8585960	8586110
1	8586120	8586270
1	8586320	8586470
1	8586520	8586670
1	8602120	8602270
1	8602340	8602490
1	8602520	8602670
1	8631540	8631690
1	8631760	8631910
1	8631960	8632110
1	8689180	8689330
1	8689340	8689490
1	8689580	8689730
1	8689780	8689930
1	8689960	8690110
1	8712340	8712490
1	8712540	8712690
1	8712700	8712850
1	8712860	8713010
1	8713040	8713190
1	8730245	8730395
1	8730460	8730610
1	8730720	8730870
1	8730880	8731030
1	8749640	8749790
1	8749880	8750030
1	8750160	8750310
1	8760840	8760990
1	8761060	8761210
1	8761300	8761450
1	8761460	8761610
1	8761620	8761770
1	8761780	8761930
1	8763380	8763530
1	8763540	8763690
1	8763840	8763990
1	8766980	8767130
1	8767160	8767310
1	8767320	8767470
1	8767540	8767690
1	8772180	8772330
1	8772380	8772530
1	8772540	8772690
1	8772720	8772870
1	8772880	8773030
1	8773140	8773290
1	9091320	9091470
1	9091560	9091710
1	9095360	9095510
1	9156060	9156210
1	9170760	9170910
1	9170920	9171070
1	9171080	9171230
1	9171260	9171410
1	9224040	9224190
1	9224200	9224350
1	9239920	9240070
1	9240220	9240370
1	9240400	9240550
1	9272980	9273130
1	9348900	9349050
1	9349160	9349310
1	9349600	9349750
1	9488625	9488775
1	9488860	9489010
1	9489020	9489170
1	9621300	9621450
1	9621580	9621730
1	9621820	9621970
1	9686600	9686750
1	9687140	9687290
1	9783260	9783410
1	9783485	9783635
1	9783780	9783930
1	9784000	9784150
1	9793040	9793190
1	9793560	9793710
1	9852340	9852490
1	9852600	9852750
1	9901360	9901510
1	9901660	9901810
1	9912380	9912530
1	9912540	9912690
1	9912745	9912895
1	9970460	9970610
1	9970620	9970770
1	9970780	9971050
1	9971060	9971210
1	9971220	9971370
