1	1208980	1209130
1	1209200	1209350
1	1209400	1209550
1	1334380	1334530
1	1334720	1334870
1	1335040	1335190
1	1342580	1342730
1	1342900	1343050
1	1509920	1510070
1	1510180	1510330
1	1510460	1510610
1	1708800	1708950
1	1708960	1709110
1	1709180	1709330
1	2159660	2159810
1	3713000	3713150
1	6259380	6259530
1	6259600	6259750
1	6259760	6259910
1	6453120	6453270
1	6453340	6453490
1	6453500	6453650
1	6614240	6614390
1	6614520	6614670
1	6761600	6761750
1	6761800	6761950
1	7887100	7887250
1	7887360	7887510
1	7887640	7887790
1	8021340	8021490
1	8021500	8021650
1	8021660	8021810
1	8021860	8022010
1	8022100	8022250
1	8086280	8086430
1	8086440	8086590
1	8086620	8086770
1	8086800	8086950
1	8761460	8761610
1	8761620	8761770
1	8761780	8761930
1	8763100	8763250
1	8763380	8763530
1	8763540	8763690
1	8766980	8767130
1	8767160	8767310
1	8767320	8767470
1	8877680	8877830
1	8877860	8878010
1	8878100	8878250
1	8882780	8882930
1	8882960	8883110
1	8937980	8938130
1	8938160	8938310
1	8938660	8938810
1	8971520	8971670
1	8971680	8971830
1	9294820	9294970
1	9294980	9295130
1	9295220	9295370
1	9352840	9352990
1	9353120	9353270
1	9599260	9599410
1	9599425	9599575
1	9599665	9599815
1	9883720	9883870
1	9883960	9884110
1	9884220	9884370
1	10003340	10003490
1	10003660	10003810
1	10092960	10093110
1	10093300	10093450
1	10093465	10093615
1	10270360	10270510
1	10270540	10270690
1	10270720	10270870
1	10534880	10535030
1	10535140	10535290
1	11072480	11072630
1	11072640	11072790
1	11072800	11072950
1	11120060	11120210
1	11120220	11120370
1	11120400	11120550
1	11159640	11159790
1	11159840	11159990
1	11160100	11160250
1	11160260	11160410
1	11322580	11322730
1	11322740	11322890
1	11323040	11323190
1	11333100	11333250
1	11333260	11333410
1	11333420	11333570
1	11968160	11968310
1	11968320	11968470
1	11968480	11968630
1	11968680	11968830
1	11968840	11968990
1	11969660	11969810
1	11969860	11970010
1	11970040	11970190
1	12079060	12079210
1	12079260	12079410
1	12079465	12079615
1	12079680	12079830
1	14075640	14075790
1	14075800	14075950
1	14076060	14076210
1	14924820	14924970
1	14924980	14925130
1	14925140	14925290
1	14925320	14925470
1	15943800	15943950
1	15943960	15944110
1	16161280	16161430
1	16161440	16161590
1	16161620	16161770
1	16302520	16302670
1	16302740	16302890
1	16302960	16303110
1	16482240	16482390
1	16482520	16482670
1	16678640	16678790
1	16678900	16679050
1	16679160	16679310
1	16693460	16693610
1	16693620	16693770
1	16693880	16694030
1	16767040	16767190
1	16767340	16767490
1	17231680	17231830
1	17231840	17231990
1	17232060	17232210
1	17248180	17248330
1	17248340	17248490
1	17248560	17248710
1	17765920	17766070
1	17766120	17766270
1	17766340	17766490
1	19536440	19536590
1	19536720	19536870
1	19536880	19537030
1	19577740	19577890
1	19577960	19578110
1	19578160	19578310
1	19638560	19638710
1	19638720	19638870
1	19923260	19923410
1	19923420	19923570
1	19923640	19923790
1	20987900	20988050
1	20988300	20988450
1	21113660	21113810
1	21113840	21113990
1	21114000	21114150
1	21503060	21503210
1	21503320	21503470
1	21503500	21503650
1	22109560	22109710
1	22109720	22109870
1	22109880	22110030
1	22351820	22351970
1	22352080	22352230
1	22378840	22378990
1	22379000	22379150
1	22379380	22379530
1	22778160	22778310
1	22778320	22778470
1	22778500	22778650
1	23345540	23345690
1	23345720	23345870
1	23345900	23346050
1	23346100	23346250
1	23495000	23495150
1	23495240	23495390
1	23495400	23495550
1	23670740	23670890
1	23670900	23671050
1	23695240	23695390
1	23695400	23695550
1	23695580	23695730
1	23696300	23696450
1	23696460	23696730
1	23885700	23885850
1	23885920	23886070
1	23886080	23886230
1	23886360	23886510
1	24018120	24018270
1	24018400	24018550
1	24019520	24019670
1	24019800	24019950
1	24069840	24069990
1	24070060	24070210
1	24104680	24104830
1	24104840	24104990
1	24105040	24105190
1	24151620	24151770
1	24151860	24152010
1	24306320	24306470
1	24306480	24306630
1	24306800	24306950
1	24969140	24969290
1	24969320	24969470
1	24969480	24969630
1	25071680	25071830
1	25071960	25072110
1	25072140	25072290
1	25558900	25559050
1	25559060	25559210
1	25559220	25559370
1	25573680	25573830
1	25573840	25573990
1	25574000	25574150
1	25756620	25756770
1	25756780	25756930
1	25756940	25757090
1	26185660	26185810
1	26185860	26186010
1	26186140	26186290
1	26232640	26232790
1	26232820	26232970
1	26232980	26233130
1	26798800	26798950
1	26799060	26799210
